rating_date,team_id,elo_rating
2004-04-01,KSA,1757.31
2004-04-01,SWE,1752.15
2004-04-01,CIV,1708.22
2004-04-01,JOR,1699.49
2004-04-01,JAM,1693.77
2004-04-01,AUT,1691.18
2004-04-01,ECU,1688.71
2004-04-01,SUI,1684.4
2004-04-01,IRQ,1645.34
2004-04-01,RSA,1631.14
2004-04-01,NZL,1630.69
2004-04-01,SCO,1626.99
2004-04-01,CAN,1599.04
2004-04-01,UZB,1595.95
2004-04-01,QAT,1594.63
2004-04-01,ALG,1591.05
2004-04-01,BIH,1590.97
2004-04-01,HAI,1580.71
2004-04-01,COD,1533.28
2004-04-01,GHA,1520.96
2004-04-01,PAN,1474.74
2004-04-01,CPV,1442.87
2004-04-01,CUW,1381.58
2004-07-01,CZE,2038.9
2004-07-01,FRA,2018.52
2004-07-01,BRA,2016.49
2004-07-01,ESP,1983.46
2004-07-01,ENG,1960.36
2004-07-01,ARG,1958.21
2004-07-01,POR,1957.35
2004-07-01,ITA,1941.5
2004-07-01,NED,1929.54
2004-07-01,USA,1922.4
2004-07-01,AUS,1888.79
2004-07-01,TUR,1871.37
2004-07-01,JPN,1863.24
2004-07-01,SWE,1861.64
2004-07-01,MEX,1843.07
2004-07-01,GER,1832.75
2004-07-01,COL,1821.15
2004-07-01,IRN,1819.1
2004-07-01,CRO,1814.2
2004-07-01,BEL,1805.25
2004-07-01,NOR,1804.31
2004-07-01,KOR,1801.74
2004-07-01,EGY,1785.19
2004-07-01,MAR,1776.61
2004-07-01,PAR,1768.38
2004-07-01,KSA,1768.08
2004-07-01,TUN,1761.81
2004-07-01,CIV,1754.62
2004-07-01,SEN,1736.24
2004-07-01,ECU,1715.93
2004-07-01,URU,1712.35
2004-07-01,JOR,1708.02
2004-07-01,JAM,1701.18
2004-07-01,AUT,1695.12
2004-07-01,NZL,1682.35
2004-07-01,SUI,1670.26
2004-07-01,SCO,1651.84
2004-07-01,QAT,1612.97
2004-07-01,CAN,1612.69
2004-07-01,BIH,1609.64
2004-07-01,RSA,1602.8
2004-07-01,IRQ,1583.74
2004-07-01,ALG,1581.7
2004-07-01,UZB,1573.85
2004-07-01,PAN,1560.75
2004-07-01,HAI,1550.41
2004-07-01,GHA,1540.37
2004-07-01,COD,1511.4
2004-07-01,CPV,1448.49
2004-07-01,CUW,1386.56
2004-10-01,ARG,2021.81
2004-10-01,BRA,2011.43
2004-10-01,FRA,1995.3
2004-10-01,CZE,1970.97
2004-10-01,ENG,1964.22
2004-10-01,ESP,1963.91
2004-10-01,NED,1954.31
2004-10-01,POR,1934.46
2004-10-01,ITA,1913.19
2004-10-01,USA,1900.51
2004-10-01,JPN,1895.79
2004-10-01,AUS,1888.79
2004-10-01,IRN,1860.95
2004-10-01,MEX,1856.2
2004-10-01,GER,1853.63
2004-10-01,CRO,1852.8
2004-10-01,SWE,1850.89
2004-10-01,TUR,1836.33
2004-10-01,URU,1826.45
2004-10-01,KOR,1809.99
2004-10-01,COL,1799.95
2004-10-01,BEL,1792.69
2004-10-01,EGY,1788.35
2004-10-01,NOR,1785.76
2004-10-01,PAR,1785.2
2004-10-01,MAR,1777.45
2004-10-01,CIV,1757.36
2004-10-01,TUN,1732.59
2004-10-01,SEN,1725.52
2004-10-01,KSA,1716.56
2004-10-01,JAM,1700.16
2004-10-01,AUT,1698.99
2004-10-01,JOR,1688.12
2004-10-01,NZL,1682.35
2004-10-01,SUI,1682.04
2004-10-01,ECU,1652.02
2004-10-01,SCO,1634.8
2004-10-01,BIH,1633.57
2004-10-01,UZB,1632.68
2004-10-01,RSA,1627.88
2004-10-01,IRQ,1589.54
2004-10-01,QAT,1586.81
2004-10-01,CAN,1584.02
2004-10-01,PAN,1580.62
2004-10-01,GHA,1555.81
2004-10-01,HAI,1546.2
2004-10-01,ALG,1540.87
2004-10-01,COD,1513.46
2004-10-01,CPV,1434.24
2004-10-01,CUW,1386.56
2005-01-01,ARG,2029.39
2005-01-01,CZE,1986.22
2005-01-01,FRA,1985.73
2005-01-01,BRA,1981.4
2005-01-01,ESP,1977.68
2005-01-01,ENG,1956.72
2005-01-01,NED,1950.68
2005-01-01,POR,1937.1
2005-01-01,AUS,1910.29
2005-01-01,USA,1904.15
2005-01-01,MEX,1902.92
2005-01-01,ITA,1899.6
2005-01-01,GER,1897.01
2005-01-01,SWE,1880.29
2005-01-01,JPN,1877.81
2005-01-01,IRN,1849.91
2005-01-01,CRO,1834.16
2005-01-01,KOR,1830.44
2005-01-01,URU,1821.12
2005-01-01,NOR,1815.63
2005-01-01,COL,1814.5
2005-01-01,TUR,1802.58
2005-01-01,MAR,1779.57
2005-01-01,PAR,1768.43
2005-01-01,EGY,1763.39
2005-01-01,CIV,1760.18
2005-01-01,BEL,1751.28
2005-01-01,SEN,1742.23
2005-01-01,TUN,1721.13
2005-01-01,JAM,1720.26
2005-01-01,NZL,1682.35
2005-01-01,SUI,1681.13
2005-01-01,AUT,1675.17
2005-01-01,KSA,1673.54
2005-01-01,QAT,1661.12
2005-01-01,RSA,1658.17
2005-01-01,ECU,1656.76
2005-01-01,UZB,1649.1
2005-01-01,BIH,1635.26
2005-01-01,JOR,1628.38
2005-01-01,SCO,1607.58
2005-01-01,CAN,1591.73
2005-01-01,PAN,1589.69
2005-01-01,HAI,1581.66
2005-01-01,IRQ,1572.48
2005-01-01,GHA,1553.99
2005-01-01,ALG,1530.28
2005-01-01,COD,1515.28
2005-01-01,CPV,1451.83
2005-01-01,CUW,1386.56
2005-04-01,ARG,2027.91
2005-04-01,CZE,1998.59
2005-04-01,BRA,1981.69
2005-04-01,ESP,1977.72
2005-04-01,NED,1966.86
2005-04-01,ENG,1962.75
2005-04-01,FRA,1960.84
2005-04-01,USA,1928.65
2005-04-01,POR,1918.49
2005-04-01,MEX,1914.08
2005-04-01,AUS,1908.25
2005-04-01,GER,1907.84
2005-04-01,ITA,1906.68
2005-04-01,SWE,1897.41
2005-04-01,JPN,1881.92
2005-04-01,IRN,1872.78
2005-04-01,CRO,1838.93
2005-04-01,EGY,1835.34
2005-04-01,URU,1822.24
2005-04-01,TUR,1817.31
2005-04-01,NOR,1800.26
2005-04-01,MAR,1797.77
2005-04-01,COL,1793.94
2005-04-01,KOR,1791.26
2005-04-01,PAR,1759.86
2005-04-01,CIV,1756.1
2005-04-01,BEL,1746.01
2005-04-01,JAM,1744.44
2005-04-01,SEN,1737.39
2005-04-01,TUN,1731.14
2005-04-01,ECU,1712.02
2005-04-01,SUI,1707.99
2005-04-01,AUT,1697.13
2005-04-01,RSA,1685.92
2005-04-01,KSA,1683.92
2005-04-01,NZL,1682.35
2005-04-01,QAT,1661.12
2005-04-01,UZB,1625.62
2005-04-01,JOR,1615.04
2005-04-01,BIH,1601.9
2005-04-01,SCO,1600.94
2005-04-01,CAN,1597.59
2005-04-01,IRQ,1568.55
2005-04-01,ALG,1563.09
2005-04-01,HAI,1559.98
2005-04-01,GHA,1551.03
2005-04-01,PAN,1535.87
2005-04-01,COD,1525.59
2005-04-01,CPV,1466.48
2005-04-01,CUW,1386.56
2005-07-01,BRA,2015.71
2005-07-01,CZE,2003.61
2005-07-01,ARG,1997.02
2005-07-01,NED,1988.92
2005-07-01,ENG,1984.07
2005-07-01,ESP,1967.22
2005-07-01,FRA,1964.59
2005-07-01,GER,1942.6
2005-07-01,MEX,1936.53
2005-07-01,USA,1932.04
2005-07-01,POR,1928.77
2005-07-01,ITA,1889.28
2005-07-01,IRN,1885.68
2005-07-01,SWE,1881.1
2005-07-01,JPN,1859.3
2005-07-01,AUS,1853.24
2005-07-01,CRO,1852.68
2005-07-01,NOR,1837.11
2005-07-01,COL,1834.16
2005-07-01,TUR,1825.63
2005-07-01,EGY,1821.59
2005-07-01,URU,1809.77
2005-07-01,KOR,1799.67
2005-07-01,MAR,1792.79
2005-07-01,CIV,1779.04
2005-07-01,TUN,1777.31
2005-07-01,JAM,1753.43
2005-07-01,ECU,1750.44
2005-07-01,PAR,1748.95
2005-07-01,BEL,1744.63
2005-07-01,KSA,1726.7
2005-07-01,SEN,1723.09
2005-07-01,SUI,1712.54
2005-07-01,AUT,1697.13
2005-07-01,NZL,1675.93
2005-07-01,RSA,1661.88
2005-07-01,QAT,1661.12
2005-07-01,BIH,1616.75
2005-07-01,SCO,1614.9
2005-07-01,UZB,1611.51
2005-07-01,JOR,1598.04
2005-07-01,CAN,1597.59
2005-07-01,GHA,1591.31
2005-07-01,IRQ,1585.54
2005-07-01,HAI,1559.98
2005-07-01,ALG,1533.44
2005-07-01,PAN,1516.51
2005-07-01,COD,1514.22
2005-07-01,CPV,1442.08
2005-07-01,CUW,1386.56
2005-10-01,BRA,2017.06
2005-10-01,FRA,1990.74
2005-10-01,NED,1988.98
2005-10-01,ARG,1976.18
2005-10-01,ESP,1973.11
2005-10-01,USA,1956.77
2005-10-01,CZE,1952.47
2005-10-01,POR,1935.91
2005-10-01,ENG,1924.6
2005-10-01,SWE,1919.51
2005-10-01,GER,1913.37
2005-10-01,MEX,1906.55
2005-10-01,ITA,1903.28
2005-10-01,IRN,1878.78
2005-10-01,AUS,1875.54
2005-10-01,JPN,1868.81
2005-10-01,CRO,1852.72
2005-10-01,URU,1811.77
2005-10-01,TUR,1811.07
2005-10-01,EGY,1800.35
2005-10-01,NOR,1792.64
2005-10-01,TUN,1791.04
2005-10-01,COL,1780.8
2005-10-01,PAR,1780.56
2005-10-01,MAR,1775.22
2005-10-01,ECU,1772.33
2005-10-01,KOR,1769.68
2005-10-01,BEL,1753.66
2005-10-01,SUI,1751.49
2005-10-01,CIV,1751.04
2005-10-01,KSA,1744.28
2005-10-01,JAM,1740.47
2005-10-01,SEN,1727.46
2005-10-01,NZL,1675.93
2005-10-01,AUT,1673.02
2005-10-01,QAT,1661.12
2005-10-01,SCO,1650.92
2005-10-01,UZB,1625.72
2005-10-01,BIH,1625.17
2005-10-01,GHA,1608.31
2005-10-01,RSA,1600.54
2005-10-01,JOR,1591.15
2005-10-01,CAN,1585.5
2005-10-01,IRQ,1570.8
2005-10-01,HAI,1559.98
2005-10-01,COD,1549.99
2005-10-01,PAN,1545.67
2005-10-01,ALG,1524.66
2005-10-01,CPV,1421.99
2005-10-01,CUW,1386.56
2006-01-01,BRA,2014.73
2006-01-01,FRA,1987.7
2006-01-01,ESP,1981.42
2006-01-01,NED,1967.82
2006-01-01,CZE,1961.23
2006-01-01,ENG,1957.45
2006-01-01,ARG,1954.2
2006-01-01,POR,1944.69
2006-01-01,ITA,1931.88
2006-01-01,USA,1910.45
2006-01-01,GER,1906.81
2006-01-01,SWE,1902.5
2006-01-01,AUS,1889.81
2006-01-01,MEX,1877.94
2006-01-01,IRN,1860.63
2006-01-01,CRO,1843.62
2006-01-01,JPN,1842.89
2006-01-01,TUR,1829.56
2006-01-01,KOR,1823.15
2006-01-01,EGY,1810.82
2006-01-01,TUN,1797.22
2006-01-01,URU,1792.9
2006-01-01,COL,1791.91
2006-01-01,NOR,1785.83
2006-01-01,CIV,1785.05
2006-01-01,PAR,1784.23
2006-01-01,MAR,1776.53
2006-01-01,SUI,1771.25
2006-01-01,SEN,1750.24
2006-01-01,BEL,1733.34
2006-01-01,JAM,1731.28
2006-01-01,ECU,1708.16
2006-01-01,AUT,1682.03
2006-01-01,NZL,1675.93
2006-01-01,SCO,1668.8
2006-01-01,KSA,1654.54
2006-01-01,GHA,1652.72
2006-01-01,QAT,1648.92
2006-01-01,IRQ,1647.16
2006-01-01,UZB,1627.72
2006-01-01,BIH,1617.22
2006-01-01,RSA,1589.47
2006-01-01,CAN,1586.78
2006-01-01,JOR,1571.12
2006-01-01,HAI,1559.98
2006-01-01,COD,1525.26
2006-01-01,ALG,1524.63
2006-01-01,PAN,1508.39
2006-01-01,CPV,1407.65
2006-01-01,CUW,1386.56
2006-04-01,BRA,2019.6
2006-04-01,ESP,1990.12
2006-04-01,NED,1973.72
2006-04-01,ENG,1965.83
2006-04-01,FRA,1962.27
2006-04-01,ITA,1956.24
2006-04-01,CZE,1955.8
2006-04-01,POR,1952.91
2006-04-01,ARG,1933.81
2006-04-01,USA,1920.13
2006-04-01,GER,1913.85
2006-04-01,AUS,1897.09
2006-04-01,MEX,1887.33
2006-04-01,EGY,1875.73
2006-04-01,IRN,1872.13
2006-04-01,SWE,1856.21
2006-04-01,JPN,1849.22
2006-04-01,KOR,1845.92
2006-04-01,CRO,1843.74
2006-04-01,TUR,1834.99
2006-04-01,CIV,1817.22
2006-04-01,SUI,1787.3
2006-04-01,COL,1785.14
2006-04-01,URU,1784.51
2006-04-01,TUN,1771.37
2006-04-01,PAR,1766.82
2006-04-01,MAR,1750.73
2006-04-01,NOR,1737.7
2006-04-01,BEL,1734.18
2006-04-01,JAM,1731.28
2006-04-01,SEN,1717.38
2006-04-01,ECU,1707.63
2006-04-01,QAT,1699.43
2006-04-01,NZL,1685.14
2006-04-01,AUT,1654.18
2006-04-01,SCO,1652.75
2006-04-01,KSA,1634.89
2006-04-01,BIH,1625.94
2006-04-01,CAN,1625.61
2006-04-01,UZB,1622.2
2006-04-01,GHA,1607.93
2006-04-01,IRQ,1603.04
2006-04-01,HAI,1559.98
2006-04-01,JOR,1549.94
2006-04-01,COD,1548.4
2006-04-01,RSA,1535.39
2006-04-01,ALG,1522.41
2006-04-01,PAN,1508.39
2006-04-01,CPV,1407.65
2006-04-01,CUW,1386.56
2006-07-01,BRA,2106.65
2006-07-01,POR,2044.39
2006-07-01,ITA,2042.73
2006-07-01,FRA,2030.87
2006-07-01,GER,2019.26
2006-07-01,ARG,2013.26
2006-07-01,ENG,2007.1
2006-07-01,ESP,1996.11
2006-07-01,NED,1985.36
2006-07-01,CZE,1893.08
2006-07-01,AUS,1883.52
2006-07-01,SUI,1879.43
2006-07-01,EGY,1859.82
2006-07-01,MEX,1855.91
2006-07-01,SWE,1834.83
2006-07-01,USA,1828.25
2006-07-01,CRO,1823.59
2006-07-01,URU,1818.89
2006-07-01,CIV,1815.23
2006-07-01,COL,1803.5
2006-07-01,IRN,1792.47
2006-07-01,KOR,1791.35
2006-07-01,TUR,1790.39
2006-07-01,JPN,1779.94
2006-07-01,GHA,1772.12
2006-07-01,PAR,1769.39
2006-07-01,ECU,1749.58
2006-07-01,BEL,1747.05
2006-07-01,NOR,1743.62
2006-07-01,MAR,1731.0
2006-07-01,TUN,1730.73
2006-07-01,SEN,1722.69
2006-07-01,QAT,1699.43
2006-07-01,SCO,1697.16
2006-07-01,JAM,1692.35
2006-07-01,AUT,1640.98
2006-07-01,CAN,1625.61
2006-07-01,NZL,1624.2
2006-07-01,UZB,1622.2
2006-07-01,BIH,1606.01
2006-07-01,IRQ,1603.04
2006-07-01,KSA,1593.68
2006-07-01,HAI,1559.98
2006-07-01,JOR,1549.94
2006-07-01,COD,1544.77
2006-07-01,ALG,1533.78
2006-07-01,RSA,1527.8
2006-07-01,PAN,1508.39
2006-07-01,CPV,1405.47
2006-07-01,CUW,1386.56
2006-10-01,FRA,2115.99
2006-10-01,BRA,2085.65
2006-10-01,GER,2048.62
2006-10-01,ENG,2026.8
2006-10-01,ITA,2016.38
2006-10-01,NED,2010.54
2006-10-01,ARG,1990.46
2006-10-01,ESP,1955.71
2006-10-01,POR,1927.48
2006-10-01,SUI,1893.41
2006-10-01,CZE,1883.35
2006-10-01,MEX,1855.91
2006-10-01,CRO,1855.44
2006-10-01,AUS,1852.02
2006-10-01,EGY,1837.57
2006-10-01,USA,1828.25
2006-10-01,SWE,1826.6
2006-10-01,URU,1820.81
2006-10-01,COL,1816.28
2006-10-01,CIV,1796.33
2006-10-01,TUR,1793.28
2006-10-01,KOR,1793.09
2006-10-01,IRN,1791.23
2006-10-01,GHA,1780.47
2006-10-01,NOR,1779.12
2006-10-01,JPN,1775.49
2006-10-01,PAR,1769.39
2006-10-01,SEN,1748.11
2006-10-01,ECU,1746.22
2006-10-01,BEL,1740.01
2006-10-01,MAR,1736.6
2006-10-01,SCO,1709.61
2006-10-01,QAT,1707.43
2006-10-01,TUN,1701.75
2006-10-01,JAM,1683.24
2006-10-01,KSA,1664.26
2006-10-01,CAN,1643.45
2006-10-01,IRQ,1630.65
2006-10-01,NZL,1624.2
2006-10-01,AUT,1609.36
2006-10-01,UZB,1604.07
2006-10-01,HAI,1592.88
2006-10-01,BIH,1590.96
2006-10-01,JOR,1589.81
2006-10-01,PAN,1561.23
2006-10-01,COD,1550.82
2006-10-01,RSA,1531.17
2006-10-01,ALG,1518.04
2006-10-01,CPV,1383.27
2006-10-01,CUW,1349.87
2007-01-01,BRA,2095.94
2007-01-01,FRA,2094.64
2007-01-01,GER,2044.56
2007-01-01,ITA,2020.51
2007-01-01,NED,2002.3
2007-01-01,ENG,1982.83
2007-01-01,ARG,1972.67
2007-01-01,ESP,1924.33
2007-01-01,POR,1909.69
2007-01-01,CRO,1896.96
2007-01-01,CZE,1883.03
2007-01-01,SUI,1861.8
2007-01-01,MEX,1855.91
2007-01-01,AUS,1853.99
2007-01-01,SWE,1843.84
2007-01-01,EGY,1830.42
2007-01-01,USA,1828.25
2007-01-01,CIV,1825.79
2007-01-01,GHA,1819.25
2007-01-01,TUR,1817.77
2007-01-01,COL,1816.28
2007-01-01,IRN,1816.06
2007-01-01,URU,1796.74
2007-01-01,JPN,1781.99
2007-01-01,NOR,1764.67
2007-01-01,PAR,1757.43
2007-01-01,MAR,1752.62
2007-01-01,KOR,1740.99
2007-01-01,ECU,1734.42
2007-01-01,SEN,1722.63
2007-01-01,TUN,1718.7
2007-01-01,SCO,1718.52
2007-01-01,BEL,1717.07
2007-01-01,JAM,1709.93
2007-01-01,QAT,1684.63
2007-01-01,KSA,1666.65
2007-01-01,AUT,1660.45
2007-01-01,UZB,1639.92
2007-01-01,IRQ,1633.34
2007-01-01,JOR,1624.61
2007-01-01,NZL,1624.2
2007-01-01,CAN,1615.23
2007-01-01,BIH,1573.19
2007-01-01,RSA,1545.15
2007-01-01,PAN,1539.33
2007-01-01,HAI,1532.4
2007-01-01,COD,1518.36
2007-01-01,ALG,1512.02
2007-01-01,CPV,1408.9
2007-01-01,CUW,1349.87
2007-04-01,BRA,2078.28
2007-04-01,FRA,2078.06
2007-04-01,GER,2043.97
2007-04-01,ITA,2027.52
2007-04-01,NED,2009.84
2007-04-01,ARG,1992.73
2007-04-01,ESP,1959.06
2007-04-01,ENG,1956.51
2007-04-01,POR,1945.27
2007-04-01,CRO,1910.81
2007-04-01,CZE,1890.92
2007-04-01,MEX,1871.02
2007-04-01,USA,1858.28
2007-04-01,EGY,1852.02
2007-04-01,AUS,1847.27
2007-04-01,CIV,1840.58
2007-04-01,URU,1839.09
2007-04-01,COL,1837.39
2007-04-01,SUI,1836.97
2007-04-01,GHA,1833.01
2007-04-01,TUR,1816.05
2007-04-01,IRN,1815.94
2007-04-01,JPN,1797.13
2007-04-01,SWE,1748.08
2007-04-01,MAR,1743.08
2007-04-01,KOR,1740.88
2007-04-01,NOR,1736.59
2007-04-01,SEN,1735.02
2007-04-01,PAR,1728.3
2007-04-01,TUN,1724.89
2007-04-01,ECU,1722.86
2007-04-01,SCO,1719.91
2007-04-01,BEL,1693.2
2007-04-01,JAM,1691.13
2007-04-01,KSA,1688.58
2007-04-01,AUT,1654.19
2007-04-01,QAT,1640.57
2007-04-01,HAI,1634.65
2007-04-01,IRQ,1633.98
2007-04-01,CAN,1624.99
2007-04-01,JOR,1624.61
2007-04-01,BIH,1595.39
2007-04-01,UZB,1589.01
2007-04-01,PAN,1582.69
2007-04-01,NZL,1575.21
2007-04-01,RSA,1545.89
2007-04-01,ALG,1542.23
2007-04-01,COD,1518.36
2007-04-01,CPV,1393.78
2007-04-01,CUW,1349.87
2007-07-01,FRA,2087.55
2007-07-01,GER,2049.35
2007-07-01,ITA,2029.98
2007-07-01,NED,2020.72
2007-07-01,ARG,2015.48
2007-07-01,BRA,2005.89
2007-07-01,ENG,1963.94
2007-07-01,ESP,1961.83
2007-07-01,POR,1939.15
2007-07-01,MEX,1916.22
2007-07-01,CRO,1906.51
2007-07-01,CZE,1881.77
2007-07-01,USA,1874.56
2007-07-01,CIV,1843.65
2007-07-01,SUI,1842.98
2007-07-01,AUS,1837.25
2007-07-01,GHA,1833.01
2007-07-01,EGY,1828.85
2007-07-01,PAR,1807.78
2007-07-01,IRN,1807.31
2007-07-01,JPN,1806.44
2007-07-01,TUR,1802.65
2007-07-01,URU,1800.98
2007-07-01,SWE,1798.09
2007-07-01,COL,1797.45
2007-07-01,NOR,1759.06
2007-07-01,MAR,1757.49
2007-07-01,KOR,1753.43
2007-07-01,SCO,1734.89
2007-07-01,TUN,1733.82
2007-07-01,SEN,1719.63
2007-07-01,KSA,1714.43
2007-07-01,ECU,1694.13
2007-07-01,CAN,1665.99
2007-07-01,BEL,1661.66
2007-07-01,AUT,1645.64
2007-07-01,QAT,1643.65
2007-07-01,HAI,1640.26
2007-07-01,IRQ,1634.28
2007-07-01,BIH,1623.31
2007-07-01,JAM,1622.96
2007-07-01,JOR,1614.5
2007-07-01,UZB,1589.01
2007-07-01,PAN,1581.79
2007-07-01,NZL,1578.29
2007-07-01,RSA,1564.87
2007-07-01,ALG,1518.98
2007-07-01,COD,1501.44
2007-07-01,CPV,1399.26
2007-07-01,CUW,1349.87
2007-10-01,BRA,2109.84
2007-10-01,GER,2078.66
2007-10-01,FRA,2061.03
2007-10-01,ARG,2019.33
2007-10-01,NED,2009.75
2007-10-01,ITA,2000.32
2007-10-01,ENG,1976.71
2007-10-01,ESP,1959.35
2007-10-01,MEX,1925.67
2007-10-01,CRO,1917.77
2007-10-01,POR,1911.44
2007-10-01,CZE,1887.87
2007-10-01,SUI,1858.58
2007-10-01,COL,1836.47
2007-10-01,JPN,1833.54
2007-10-01,CIV,1832.88
2007-10-01,IRN,1822.78
2007-10-01,SWE,1820.08
2007-10-01,EGY,1816.39
2007-10-01,URU,1808.09
2007-10-01,GHA,1807.58
2007-10-01,AUS,1804.23
2007-10-01,TUR,1789.77
2007-10-01,NOR,1787.52
2007-10-01,KSA,1781.44
2007-10-01,USA,1779.62
2007-10-01,SCO,1778.74
2007-10-01,PAR,1762.38
2007-10-01,KOR,1744.74
2007-10-01,MAR,1739.51
2007-10-01,SEN,1733.22
2007-10-01,TUN,1707.16
2007-10-01,ECU,1683.23
2007-10-01,IRQ,1681.81
2007-10-01,BEL,1670.43
2007-10-01,CAN,1660.7
2007-10-01,AUT,1645.08
2007-10-01,HAI,1640.26
2007-10-01,JOR,1632.22
2007-10-01,UZB,1620.37
2007-10-01,QAT,1605.96
2007-10-01,JAM,1605.61
2007-10-01,PAN,1597.55
2007-10-01,BIH,1579.71
2007-10-01,NZL,1578.29
2007-10-01,RSA,1558.97
2007-10-01,COD,1523.59
2007-10-01,ALG,1496.98
2007-10-01,CPV,1389.56
2007-10-01,CUW,1349.87
2008-01-01,BRA,2096.71
2008-01-01,FRA,2041.86
2008-01-01,GER,2024.1
2008-01-01,ARG,2016.25
2008-01-01,ITA,2012.88
2008-01-01,ESP,1984.33
2008-01-01,NED,1966.88
2008-01-01,CZE,1943.13
2008-01-01,ENG,1942.76
2008-01-01,CRO,1915.15
2008-01-01,POR,1909.43
2008-01-01,MEX,1893.15
2008-01-01,COL,1869.3
2008-01-01,JPN,1858.78
2008-01-01,SUI,1832.03
2008-01-01,IRN,1822.78
2008-01-01,PAR,1821.73
2008-01-01,GHA,1819.7
2008-01-01,AUS,1818.84
2008-01-01,USA,1804.42
2008-01-01,CIV,1802.53
2008-01-01,SWE,1801.2
2008-01-01,URU,1797.61
2008-01-01,EGY,1794.87
2008-01-01,KSA,1789.02
2008-01-01,TUR,1787.29
2008-01-01,NOR,1784.1
2008-01-01,MAR,1782.2
2008-01-01,SCO,1759.25
2008-01-01,KOR,1744.74
2008-01-01,SEN,1738.38
2008-01-01,TUN,1720.35
2008-01-01,ECU,1677.08
2008-01-01,BEL,1671.2
2008-01-01,AUT,1656.05
2008-01-01,IRQ,1652.88
2008-01-01,NZL,1643.72
2008-01-01,HAI,1641.86
2008-01-01,JAM,1638.98
2008-01-01,JOR,1631.78
2008-01-01,CAN,1631.43
2008-01-01,UZB,1604.71
2008-01-01,QAT,1596.54
2008-01-01,PAN,1589.68
2008-01-01,RSA,1582.11
2008-01-01,BIH,1555.95
2008-01-01,COD,1523.59
2008-01-01,ALG,1519.64
2008-01-01,CPV,1389.59
2008-01-01,CUW,1349.87
2008-04-01,BRA,2106.4
2008-04-01,GER,2042.77
2008-04-01,FRA,2036.36
2008-04-01,ARG,2032.19
2008-04-01,ESP,2017.96
2008-04-01,ITA,2012.71
2008-04-01,NED,1992.99
2008-04-01,ENG,1941.17
2008-04-01,CZE,1907.55
2008-04-01,MEX,1905.5
2008-04-01,EGY,1895.95
2008-04-01,CRO,1887.28
2008-04-01,GHA,1878.89
2008-04-01,POR,1875.67
2008-04-01,USA,1854.78
2008-04-01,COL,1845.58
2008-04-01,JPN,1840.95
2008-04-01,AUS,1812.66
2008-04-01,SUI,1808.62
2008-04-01,URU,1800.66
2008-04-01,SWE,1783.7
2008-04-01,CIV,1781.55
2008-04-01,TUR,1779.5
2008-04-01,IRN,1768.25
2008-04-01,SCO,1764.74
2008-04-01,MAR,1763.41
2008-04-01,KSA,1759.64
2008-04-01,PAR,1751.95
2008-04-01,KOR,1743.31
2008-04-01,TUN,1738.39
2008-04-01,NOR,1715.12
2008-04-01,ECU,1696.64
2008-04-01,SEN,1681.48
2008-04-01,UZB,1677.78
2008-04-01,BEL,1650.26
2008-04-01,AUT,1646.68
2008-04-01,NZL,1643.72
2008-04-01,JAM,1636.94
2008-04-01,RSA,1636.66
2008-04-01,IRQ,1630.84
2008-04-01,QAT,1621.57
2008-04-01,HAI,1611.73
2008-04-01,CAN,1607.65
2008-04-01,JOR,1607.05
2008-04-01,PAN,1589.68
2008-04-01,BIH,1550.67
2008-04-01,COD,1525.25
2008-04-01,ALG,1519.9
2008-04-01,CPV,1389.59
2008-04-01,CUW,1372.07
2008-07-01,ESP,2107.32
2008-07-01,NED,2050.61
2008-07-01,ARG,2032.79
2008-07-01,BRA,2029.01
2008-07-01,GER,2024.48
2008-07-01,ITA,2012.48
2008-07-01,ENG,1964.06
2008-07-01,FRA,1949.78
2008-07-01,CRO,1933.12
2008-07-01,MEX,1908.82
2008-07-01,POR,1878.84
2008-07-01,EGY,1874.83
2008-07-01,CZE,1870.55
2008-07-01,JPN,1870.38
2008-07-01,USA,1846.07
2008-07-01,GHA,1837.7
2008-07-01,SUI,1832.96
2008-07-01,URU,1826.79
2008-07-01,COL,1825.51
2008-07-01,TUR,1820.93
2008-07-01,KSA,1816.27
2008-07-01,AUS,1802.4
2008-07-01,IRN,1797.74
2008-07-01,PAR,1770.69
2008-07-01,SWE,1767.7
2008-07-01,CIV,1761.29
2008-07-01,SCO,1751.32
2008-07-01,KOR,1746.35
2008-07-01,MAR,1737.02
2008-07-01,TUN,1722.57
2008-07-01,NOR,1719.33
2008-07-01,ECU,1707.89
2008-07-01,UZB,1694.0
2008-07-01,SEN,1675.66
2008-07-01,AUT,1650.75
2008-07-01,QAT,1647.41
2008-07-01,BEL,1645.29
2008-07-01,NZL,1643.72
2008-07-01,CAN,1637.67
2008-07-01,JAM,1628.13
2008-07-01,IRQ,1618.84
2008-07-01,RSA,1597.35
2008-07-01,PAN,1586.75
2008-07-01,HAI,1581.02
2008-07-01,JOR,1575.35
2008-07-01,BIH,1559.92
2008-07-01,COD,1540.29
2008-07-01,ALG,1520.57
2008-07-01,CPV,1437.99
2008-07-01,CUW,1384.7
2008-10-01,ESP,2119.54
2008-10-01,BRA,2026.18
2008-10-01,NED,2022.36
2008-10-01,GER,2018.28
2008-10-01,ITA,2006.01
2008-10-01,ARG,1999.42
2008-10-01,ENG,1985.23
